Date,Day_of_Week,Lecture_Number,Start_Time,End_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled_Students,Students_Present,Attendance_Percentage,Previous_Lecture_Attendance_Pct,Gap_Since_Previous_Lecture_Hours,Practical_or_Theory,Internal_Test_Week,Assignment_Due,Holiday_Before_After,Weather,Special_Event,Faculty_Experience_Years,Is_First_Lecture_Of_Day,Calculated_Attendance_Pct,Day_Of_Semester,Week_Number,Days_Since_Last_Holiday,Consecutive_Lecture_Count,Rolling_Avg_Prev_3_Lectures,Time_Of_Day,Week_Before_Exam
2026-07-10,Friday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,74,71.84,70.87,0.0,Theory,No,No,No,Rainy,No,12,0,71.84,26,4,-1,8,76.10000000000001,Morning,No
2026-07-10,Friday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,63,62.38,97.03,0.0,Theory,No,No,No,Rainy,No,12,0,62.38,26,4,-1,3,79.91333333333334,Morning,No
2026-07-10,Friday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,66,64.08,71.84,0.0,Theory,No,No,No,Rainy,No,12,0,64.08,26,4,-1,7,77.08333333333334,Morning,No
2026-07-10,Friday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,B,Computer Lab,101,62,61.39,62.38,1.25,Practical,No,No,No,Rainy,No,6,0,61.39,26,4,-1,2,66.10000000000001,Before Lunch,No
2026-07-10,Friday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,A,Computer Lab,103,76,73.79,64.08,1.25,Practical,No,No,No,Sunny,No,6,0,73.79,26,4,-1,10,62.616666666666674,Before Lunch,No
2026-07-11,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,71,70.3,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,70.3,27,4,-1,4,66.42000000000002,Morning,No
2026-07-11,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,70,67.96,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,67.96,27,4,-1,9,68.49333333333334,Morning,No
2026-07-11,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,79,78.22,70.3,0.0,Theory,No,No,No,Rainy,No,9,0,78.22,27,4,-1,5,70.68333333333335,Morning,No
2026-07-11,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,91,88.35,67.96,0.0,Theory,No,No,No,Sunny,No,9,0,88.35,27,4,-1,8,72.16000000000001,Morning,No
2026-07-11,Saturday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,76,75.25,78.22,0.0,Theory,No,No,No,Rainy,No,7,0,75.25,27,4,-1,3,78.17666666666666,Morning,No
2026-07-11,Saturday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,58,56.31,88.35,0.0,Theory,No,No,No,Rainy,No,7,0,56.31,27,4,-1,7,80.60666666666667,Morning,No
2026-07-11,Saturday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,82,81.19,75.25,0.0,Theory,No,No,No,Rainy,No,8,0,81.19,27,4,-1,2,73.30333333333334,Morning,No
2026-07-11,Saturday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,71,68.93,56.31,0.0,Theory,No,No,No,Rainy,No,8,0,68.93,27,4,-1,6,70.91666666666667,Morning,No
2026-07-11,Saturday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,B,Computer Lab,101,79,78.22,81.19,1.25,Practical,No,No,No,Cloudy,No,11,0,78.22,27,4,-1,1,68.81000000000002,Before Lunch,No
2026-07-11,Saturday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,A,Computer Lab,103,95,92.23,68.93,1.25,Practical,No,No,No,Sunny,No,11,0,92.23,27,4,-1,10,76.11333333333334,Before Lunch,No
2026-07-13,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,57,56.44,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,56.44,29,5,-1,4,79.79333333333335,Morning,No
2026-07-13,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,71,68.93,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,68.93,29,5,-1,9,75.63000000000001,Morning,No
2026-07-13,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,66,65.35,56.44,0.0,Theory,No,No,No,Sunny,No,9,0,65.35,29,5,-1,3,72.53333333333335,Morning,No
2026-07-13,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,64,62.14,68.93,0.0,Theory,No,No,No,Rainy,No,9,0,62.14,29,5,-1,8,63.573333333333345,Morning,No
2026-07-13,Monday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,58,57.43,65.35,0.0,Theory,No,No,No,Sunny,Yes,6,0,57.43,29,5,-1,2,65.47333333333334,Morning,No
2026-07-13,Monday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,77,74.76,62.14,0.0,Theory,No,No,No,Sunny,No,6,0,74.76,29,5,-1,7,61.64000000000001,Morning,No
2026-07-13,Monday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,52,51.49,57.43,0.0,Theory,No,No,No,Sunny,Yes,7,0,51.49,29,5,-1,1,64.77666666666669,Morning,No
2026-07-13,Monday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,77,74.76,74.76,0.0,Theory,No,No,No,Sunny,No,7,0,74.76,29,5,-1,6,61.22666666666669,Morning,No
2026-07-13,Monday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,68,67.33,51.49,1.25,Theory,No,Yes,No,Cloudy,No,12,0,67.33,29,5,-1,5,67.00333333333334,Before Lunch,No
2026-07-13,Monday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,72,69.9,74.76,1.25,Theory,No,No,No,Cloudy,No,12,0,69.9,29,5,-1,10,64.52666666666669,Before Lunch,No
2026-07-14,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,59,58.42,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,58.42,30,5,-1,5,70.66333333333334,Morning,No
2026-07-14,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,81,78.64,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,78.64,30,5,-1,9,65.21666666666668,Morning,No
2026-07-14,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,81,80.2,58.42,0.0,Theory,No,No,No,Cloudy,No,9,0,80.2,30,5,-1,4,68.98666666666668,Morning,No
2026-07-14,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,79,76.7,78.64,0.0,Theory,No,Yes,No,Sunny,No,9,0,76.7,30,5,-1,8,72.42,Morning,No
2026-07-14,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,82,81.19,80.2,0.0,Theory,No,No,No,Rainy,No,8,0,81.19,30,5,-1,3,78.51333333333334,Morning,No
2026-07-14,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,71,68.93,76.7,0.0,Theory,No,No,No,Rainy,No,8,0,68.93,30,5,-1,7,79.36333333333334,Morning,No
2026-07-14,Tuesday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,72,71.29,81.19,0.0,Theory,No,No,No,Rainy,No,6,0,71.29,30,5,-1,2,75.60666666666668,Morning,No
2026-07-14,Tuesday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,78,75.73,68.93,0.0,Theory,No,No,No,Rainy,No,6,0,75.73,30,5,-1,10,73.80333333333336,Morning,No
2026-07-14,Tuesday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,B,Computer Lab,101,77,76.24,71.29,1.25,Theory,No,No,No,Rainy,No,4,0,76.24,30,5,-1,1,71.98333333333335,Before Lunch,No
2026-07-14,Tuesday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,A,Computer Lab,103,70,67.96,75.73,1.25,Theory,No,Yes,No,Rainy,No,4,0,67.96,30,5,-1,6,74.42,Before Lunch,No
2026-07-15,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,76,75.25,-1.0,0.0,Theory,No,Yes,No,Cloudy,No,9,1,75.25,31,5,-1,5,73.31,Morning,No
2026-07-15,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,88,85.44,-1.0,0.0,Theory,No,No,No,Sunny,No,9,1,85.44,31,5,-1,10,73.14999999999999,Morning,No
2026-07-15,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,89,88.12,75.25,0.0,Theory,No,No,No,Cloudy,No,9,0,88.12,31,5,-1,1,76.21666666666668,Morning,No
2026-07-15,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,97,94.17,85.44,0.0,Theory,No,No,No,Sunny,No,9,0,94.17,31,5,-1,9,82.93666666666668,Morning,No
2026-07-15,Wednesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,93,92.08,88.12,0.0,Theory,No,No,No,Sunny,No,8,0,92.08,31,5,-1,4,89.24333333333334,Morning,No
2026-07-15,Wednesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,74,71.84,94.17,0.0,Theory,No,No,No,Rainy,No,8,0,71.84,31,5,-1,8,91.45666666666669,Morning,No
2026-07-15,Wednesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,61,60.4,92.08,0.0,Theory,No,No,No,Rainy,No,7,0,60.4,31,5,-1,3,86.03000000000002,Morning,No
2026-07-15,Wednesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,87,84.47,71.84,0.0,Theory,No,No,No,Rainy,No,7,0,84.47,31,5,-1,7,74.77333333333334,Morning,No
2026-07-15,Wednesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,84,83.17,60.4,1.25,Practical,No,No,No,Cloudy,No,6,0,83.17,31,5,-1,2,72.23666666666666,Before Lunch,No
2026-07-15,Wednesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,90,87.38,84.47,1.25,Practical,No,No,No,Cloudy,No,6,0,87.38,31,5,-1,6,76.01333333333334,Before Lunch,No
2026-07-16,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,73,72.28,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,72.28,32,5,-1,5,85.00666666666667,Morning,No
2026-07-16,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,77,74.76,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,74.76,32,5,-1,9,80.94333333333334,Morning,No
2026-07-16,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,67,66.34,72.28,0.0,Theory,No,No,No,Rainy,No,9,0,66.34,32,5,-1,4,78.14,Morning,No
2026-07-16,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,73,70.87,74.76,0.0,Theory,No,No,No,Rainy,No,9,0,70.87,32,5,-1,8,71.12666666666668,Morning,No
2026-07-16,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,66,65.35,66.34,0.0,Theory,No,No,No,Sunny,Yes,12,0,65.35,32,5,-1,3,70.65666666666668,Morning,No
2026-07-16,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,90,87.38,70.87,0.0,Theory,No,No,No,Cloudy,No,12,0,87.38,32,5,-1,7,67.52000000000001,Morning,No
2026-07-16,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,88,87.13,65.35,0.0,Theory,No,No,No,Sunny,No,12,0,87.13,32,5,-1,2,74.53333333333335,Morning,No
2026-07-16,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,78,75.73,87.38,0.0,Theory,No,No,No,Rainy,No,12,0,75.73,32,5,-1,6,79.95333333333333,Morning,No
2026-07-16,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,B,Computer Lab,101,72,71.29,87.13,1.25,Practical,No,Yes,No,Rainy,No,6,0,71.29,32,5,-1,1,83.41333333333334,Before Lunch,No
2026-07-16,Thursday,5,13:30:00,15:30:00,Stqa Practical,F_DPY,3,Mca,A,Computer Lab,103,63,61.17,75.73,1.25,Practical,No,No,No,Rainy,No,6,0,61.17,32,5,-1,10,78.05000000000001,Before Lunch,No
2026-07-17,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,51,50.5,-1.0,0.0,Theory,No,No,Before,Rainy,No,9,1,50.5,33,5,-1,5,69.39666666666669,Morning,No
2026-07-17,Friday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,56,54.37,-1.0,0.0,Theory,No,No,Before,Sunny,No,9,1,54.37,33,5,-1,6,60.98666666666668,Morning,No
2026-07-17,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,75,74.26,50.5,0.0,Theory,No,No,Before,Cloudy,No,9,0,74.26,33,5,-1,1,55.34666666666667,Morning,No
2026-07-17,Friday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,47,45.63,54.37,0.0,Theory,No,Yes,Before,Rainy,No,9,0,45.63,33,5,-1,9,59.710000000000015,Morning,No
2026-07-17,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,69,68.32,74.26,0.0,Theory,No,No,Before,Cloudy,No,7,0,68.32,33,5,-1,4,58.08666666666668,Morning,No
2026-07-17,Friday,3,10:15:00,11:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,103,100.0,45.63,0.0,Theory,No,No,Before,Rainy,No,7,0,100.0,33,5,-1,8,62.73666666666668,Morning,No
2026-07-17,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,67,66.34,68.32,0.0,Theory,No,No,Before,Cloudy,No,8,0,66.34,33,5,-1,3,71.31666666666668,Morning,No
2026-07-17,Friday,4,11:15:00,12:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,79,76.7,100.0,0.0,Theory,No,No,Before,Cloudy,No,8,0,76.7,33,5,-1,7,78.22000000000001,Morning,No
2026-07-17,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,B,Computer Lab,101,64,63.37,66.34,1.25,Practical,No,No,Before,Sunny,No,11,0,63.37,33,5,-1,2,81.01333333333336,Before Lunch,No
2026-07-17,Friday,5,13:30:00,15:30:00,Ds & Ml Practical,F_MLK,3,Mca,A,Computer Lab,103,71,68.93,76.7,1.25,Practical,No,No,Before,Rainy,No,11,0,68.93,33,5,-1,10,68.80333333333336,Before Lunch,No
2026-07-18,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,69,68.32,-1.0,0.0,Theory,No,Yes,No,Cloudy,No,9,1,68.32,34,5,-1,5,69.66666666666669,Morning,No
2026-07-18,Saturday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,102,99.03,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,99.03,34,5,-1,10,66.87333333333335,Morning,No
2026-07-18,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,94,93.07,68.32,0.0,Theory,No,No,No,Sunny,No,9,0,93.07,34,5,-1,1,78.76000000000002,Morning,No
2026-07-18,Saturday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,90,87.38,99.03,0.0,Theory,No,No,No,Sunny,No,9,0,87.38,34,5,-1,9,86.80666666666669,Morning,No
2026-07-18,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,85,84.16,93.07,0.0,Theory,No,No,No,Cloudy,No,6,0,84.16,34,5,-1,4,93.16000000000001,Morning,No
2026-07-18,Saturday,3,10:15:00,11:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,72,69.9,87.38,0.0,Theory,No,Yes,No,Cloudy,No,6,0,69.9,34,5,-1,8,88.20333333333333,Morning,No
2026-07-18,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,92,91.09,84.16,0.0,Theory,No,No,No,Sunny,No,7,0,91.09,34,5,-1,3,80.48000000000002,Morning,No
2026-07-18,Saturday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,79,76.7,69.9,0.0,Theory,No,Yes,No,Cloudy,No,7,0,76.7,34,5,-1,7,81.71666666666668,Morning,No
2026-07-18,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,90,89.11,91.09,1.25,Theory,No,No,No,Cloudy,No,12,0,89.11,34,5,-1,2,79.23000000000002,Before Lunch,No
2026-07-18,Saturday,5,13:30:00,15:30:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,73,70.87,76.7,1.25,Theory,No,No,No,Rainy,No,12,0,70.87,34,5,-1,6,85.63333333333337,Before Lunch,No
2026-07-20,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,61,60.4,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,60.4,36,6,-1,4,78.89333333333336,Morning,No
2026-07-20,Monday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,55,53.4,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,53.4,36,6,-1,9,73.46000000000002,Morning,No
2026-07-20,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,61,60.4,60.4,0.0,Theory,No,No,No,Rainy,No,9,0,60.4,36,6,-1,3,61.55666666666669,Morning,No
2026-07-20,Monday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,52,50.49,53.4,0.0,Theory,No,No,No,Rainy,No,9,0,50.49,36,6,-1,8,58.066666666666684,Morning,No
2026-07-20,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,73,72.28,60.4,0.0,Theory,No,No,No,Cloudy,No,8,0,72.28,36,6,-1,2,54.76333333333335,Morning,No
2026-07-20,Monday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,66,64.08,50.49,0.0,Theory,No,No,No,Rainy,No,8,0,64.08,36,6,-1,7,61.05666666666669,Morning,No
2026-07-20,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,50,49.5,72.28,0.0,Theory,No,No,No,Rainy,No,6,0,49.5,36,6,-1,1,62.28333333333335,Morning,No
2026-07-20,Monday,4,11:15:00,12:15:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,67,65.05,64.08,0.0,Theory,No,No,No,Cloudy,No,6,0,65.05,36,6,-1,6,61.953333333333354,Morning,No
2026-07-20,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,B,Computer Lab,101,66,65.35,49.5,1.25,Theory,No,No,No,Sunny,No,4,0,65.35,36,6,-1,5,59.54333333333335,Before Lunch,No
2026-07-20,Monday,5,13:30:00,15:30:00,Industry Readiness Program,F_Visiting,3,Mca,A,Computer Lab,103,54,52.43,65.05,1.25,Theory,No,No,No,Cloudy,No,4,0,52.43,36,6,-1,10,59.966666666666676,Before Lunch,No
2026-07-21,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,74,73.27,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,73.27,37,6,-1,5,60.94333333333335,Morning,No
2026-07-21,Tuesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,74,71.84,-1.0,0.0,Theory,No,No,No,Rainy,No,9,1,71.84,37,6,-1,9,63.68333333333336,Morning,No
2026-07-21,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,84,83.17,73.27,0.0,Theory,No,No,No,Cloudy,No,9,0,83.17,37,6,-1,4,65.84666666666669,Morning,No
2026-07-21,Tuesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,85,82.52,71.84,0.0,Theory,No,No,No,Sunny,No,9,0,82.52,37,6,-1,8,76.09333333333335,Morning,No
2026-07-21,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,B,Computer Lab,101,69,68.32,83.17,0.0,Theory,No,No,No,Rainy,No,8,0,68.32,37,6,-1,3,79.17666666666669,Morning,No
2026-07-21,Tuesday,3,10:15:00,11:15:00,Data Science & Machine Learning,F_SP,3,Mca,A,Computer Lab,103,78,75.73,82.52,0.0,Theory,No,No,No,Rainy,No,8,0,75.73,37,6,-1,7,78.00333333333334,Morning,No
2026-07-21,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,B,Computer Lab,101,67,66.34,68.32,0.0,Theory,No,No,No,Sunny,No,7,0,66.34,37,6,-1,2,75.52333333333335,Morning,No
2026-07-21,Tuesday,4,11:15:00,12:15:00,Principles Of Cloud Management And Security,F_KSD,3,Mca,A,Computer Lab,103,76,73.79,75.73,0.0,Theory,No,No,No,Rainy,No,7,0,73.79,37,6,-1,6,70.13000000000002,Morning,No
2026-07-21,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,B,Computer Lab,101,99,98.02,66.34,1.25,Practical,No,No,No,Rainy,No,6,0,98.02,37,6,-1,1,71.95333333333336,Before Lunch,No
2026-07-21,Tuesday,5,13:30:00,15:30:00,Software Testing And Quality Assurance,F_DPY,3,Mca,A,Computer Lab,103,90,87.38,73.79,1.25,Practical,No,No,No,Sunny,No,6,0,87.38,37,6,-1,10,79.38333333333335,Before Lunch,No
2026-07-22,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,61,60.4,-1.0,0.0,Practical,No,No,After,Cloudy,No,9,1,60.4,38,6,-1,3,86.39666666666669,Morning,No
2026-07-22,Wednesday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,57,55.34,-1.0,0.0,Practical,No,No,After,Sunny,No,9,1,55.34,38,6,-1,7,81.93333333333335,Morning,No
2026-07-22,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,70,69.31,60.4,0.0,Practical,No,No,After,Cloudy,No,9,0,69.31,38,6,-1,1,67.70666666666669,Morning,No
2026-07-22,Wednesday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,60,58.25,55.34,0.0,Practical,No,No,After,Rainy,No,9,0,58.25,38,6,-1,6,61.68333333333336,Morning,No
2026-07-22,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,61,60.4,69.31,0.0,Practical,No,No,After,Rainy,No,15,0,60.4,38,6,-1,2,60.9666666666667,Morning,No
2026-07-22,Wednesday,3,10:15:00,11:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,67,65.05,58.25,0.0,Practical,No,No,After,Rainy,No,15,0,65.05,38,6,-1,5,62.65333333333336,Morning,No
2026-07-22,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,B,Computer Lab,101,60,59.41,60.4,0.0,Practical,No,No,After,Rainy,No,15,0,59.41,38,6,-1,4,61.233333333333356,Morning,No
2026-07-22,Wednesday,4,11:15:00,12:15:00,Mini Project,F_RSZ,3,Mca,A,Computer Lab,103,75,72.82,65.05,0.0,Practical,No,Yes,After,Cloudy,No,15,0,72.82,38,6,-1,8,61.620000000000026,Morning,No
2026-07-23,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,65,64.36,-1.0,0.0,Theory,No,No,No,Sunny,No,9,1,64.36,39,6,-1,4,65.76000000000002,Morning,No
2026-07-23,Thursday,1,08:30:00,09:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,74,71.84,-1.0,0.0,Theory,No,No,No,Cloudy,No,9,1,71.84,39,6,-1,9,65.53000000000003,Morning,No
2026-07-23,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,B,Computer Lab,101,76,75.25,64.36,0.0,Theory,No,No,No,Rainy,No,9,0,75.25,39,6,-1,3,69.67333333333336,Morning,No
2026-07-23,Thursday,2,09:15:00,10:15:00,Mobile Application Development,F_SSP,3,Mca,A,Computer Lab,103,67,65.05,71.84,0.0,Theory,No,Yes,No,Sunny,No,9,0,65.05,39,6,-1,8,70.48333333333336,Morning,No
2026-07-23,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,75,74.26,75.25,0.0,Theory,No,No,No,Rainy,No,12,0,74.26,39,6,-1,2,70.71333333333335,Morning,No
2026-07-23,Thursday,3,10:15:00,11:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,A,Computer Lab,103,58,56.31,65.05,0.0,Theory,No,Yes,No,Cloudy,No,12,0,56.31,39,6,-1,7,71.52000000000002,Morning,No
2026-07-23,Thursday,4,11:15:00,12:15:00,Innovation And Entrepreneurship Development,F_JSP,3,Mca,B,Computer Lab,101,65,64.36,74.26,0.0,Theory,No,No,No,Rainy,No,12,0,64.36,39,6,-1,1,65.20666666666669,Morning,No
